1,3,0,0,0,0,2,1,5,20,0,0,0,0,0,1,0,6,0,9,1,0,0,0,0,0,0,1,0,5,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4,1,0,0,6,10,0,0,0,21,2,6,4,0,0,1,0,0,0,2,0,3,3,4,0,2,0,5,0,0,3,1,2,1,1,6,0,7,1,2,1,0,0,2,0,0,0,1,0,0,3,1,3,2,0,6,2,0,0,0,0,0,0,0,1,5,2,1,0,0,1,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,3,0,0,0,0,1,1,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,2,1,1,1,0,2,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,3,2,0,2,3,0,0,0,0,0,2,2,2,2,2,2,2,2,2,0,2,5,0,0,0,7,4,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,4,9,2,3,0,2,1,2,2,1,1,8,1,2,0,0,9,2,0,0,0,0,5,2,3,0,0
1,1,0,0,0,12,5,0,0,0,2,18,2,1,0,0,0,0,0,0,0,0,2,2,8,0,1,0,1,0,0,1,0,4,7,1,5,0,9,1,1,5,0,0,8,0,0,0,0,0,0,1,2,1,7,0,16,9,0,0,0,2,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,9,0,2,6,0,0,0,0,0,2,0,0,3,3,4,4,0,0,0,9,4,0,0,1,2,0,0,3,4,4,1,5,0,0,2,0,0,9,0,0,0,0,0,0,5,4,3,1,0,0,0,2,2,0,1,7,0,2,0,0,2,1,0,0,0,0,0,2,4,0,1
12,6,0,1,5,7,12,0,5,0,6,2,38,2,4,0,9,1,4,0,11,0,2,2,3,0,2,6,4,0,0,5,0,1,0,4,4,2,5,1,8,0,0,1,2,1,2,0,0,0,4,2,1,5,2,0,4,3,1,1,0,0,0,0,0,8,7,0,0,2,0,0,2,0,0,0,0,0,1,0,4,0,0,1,0,0,0,18,4,0,2,0,4,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,1,0,4,2,0,1,0,1,2,0,3,0,0,0,0,0,0,2,0,4,1,0,0,1,0,0,0,0,0,2,0,2,1,2,0,0,1,0,1,0,0,0,6,0,0,1,0,5,1,0,3,2,0,1,1,0,0,2,2,2,0,1,0,0,1,1,2,0,0,2,0,1,0,1,1,3,0,2,2,0,0,1,0,2,1,1,2,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,0,1,2,1,1,0,4,13,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,2,28,0,8,3,6,5,1,1,4,0,5,0,1,1,1,1,3,1,1,0,0,0,3,3,1,0
6,5,0,0,0,1,6,0,2,0,4,1,2,23,1,1,8,0,0,1,6,0,4,8,1,1,1,0,18,1,0,4,2,1,1,6,6,0,2,0,7,1,0,0,1,0,2,0,2,0,0,1,0,4,1,0,1,1,1,0,0,1,0,1,0,2,2,1,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,3,0,0,1,7,0,1,0,0,10,2,0,0,0,2,0,1,0,0,0,1,1,0,0,2,0,0,1,0,7,0,0,1,0,1,0,10,1,0,0,0,0,5,4,1,2,1,0,3,0,6,0,1,2,0,0,0,0,2,0,0,1,2,1,0,4,0,0,0,0,0,0,2,0,1,0,1,0,3,0,0,4,0,0,2,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,2,0,4,1,2,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3,0,0,2,4,1,7,0,3,3,3,1,3,1,5,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0
0,2,0,10,22,0,2,0,1,0,0,0,4,1,57,3,1,0,22,1,20,0,0,0,0,0,0,13,1,0,0,0,0,0,0,2,0,14,1,5,17,0,2,2,0,0,0,4,5,0,17,1,0,0,0,0,1,1,5,0,0,0,0,1,0,7,1,0,3,6,1,0,0,0,0,0,2,0,10,0,2,0,0,0,0,0,12,5,0,0,0,0,0,7,0,15,3,1,0,0,0,0,0,7,1,0,0,0,1,1,0,3,8,2,2,6,0,0,0,0,12,3,2,4,0,1,3,0,0,0,4,0,6,1,10,6,0,0,1,4,7,0,3,0,1,1,0,1,0,0,0,1,0,0,0,0,0,7,3,5,1,0,0,0,0,4,0,0,2,1,0,0,2,0,0,5,1,0,0,0,0,0,0,1,2,0,5,0,3,0,0,3,3,0,2,1,2,0,2,1,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,5,0,0,1,0,13,3,3,4,2,0,8,1,0,3,1,0,0,0,1,0,3,0,0,5,0,3,9,0,0,0,0,0,0,1,5,0,3,1,0,1,6,24,6,6,1,0,0,3,3
4,4,0,0,1,1,4,0,0,1,0,0,0,1,3,24,0,0,1,5,3,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,4,0,0,0,0,0,1,1,0,0,1,1,4,0,1,1,0,2,0,0,1,2,2,0,0,0,0,0,0,6,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,5,3,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,3,0,0,0,0,1,0,1,2,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,4,0,0,1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,3,0,4,0,0,2,4,0,2,3,0,0,2,1,0,0,2,0,0,5,0,0,0,0,1,3,3,1,1,1,1,3,3,0,0,0,2,0,0,2,0,1,0,0,1,0,0,3,0,0,2,1,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,1,2,0,1,2,0,0,1,4,0,0,2,0,0,1,2
5,3,0,0,0,1,3,0,4,0,1,0,9,8,1,0,37,0,0,2,6,0,3,8,0,1,1,1,12,2,3,1,0,0,0,5,0,0,0,0,8,0,0,0,0,1,8,0,0,0,0,1,0,1,0,0,1,1,1,0,1,2,0,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,1,19,0,1,0,0,15,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,13,0,0,3,0,2,2,0,5,1,0,1,2,0,4,0,1,3,1,0,0,0,0,0,0,0,1,0,0,9,0,1,0,0,2,0,3,0,0,0,6,0,1,1,0,6,0,0,6,0,0,2,0,0,0,1,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,9,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,12,1,4,0,6,7,1,0,9,0,1,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0
1,1,0,0,0,0,2,1,6,6,0,0,1,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,7,19,1,2,0,1,0,0,0,4,0,22,1,0,0,29,0,8,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,12,1,0,7,0,0,1,0,0,0,1,0,0,15,1,0,0,0,0,0,1,2,0,0,0,0,1,0,4,0,0,0,5,0,0,0,0,0,0,0,1,9,0,1,0,0,0,0,0,1,4,0,0,0,0,0,1,0,13,2,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,4,0,0,3,0,0,0,0,6,0,1,3,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,5,0,2,0,0,2,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,4,1,1,1,0,0,3,0,0,0,0,0,0,0,0,1,2,0,0,5,0,2,9,0,0,0,0,0,0,3,1,0,2,1,0,0,3,2,0,0,0,0,0,2,1
6,9,0,0,1,0,3,0,3,9,0,0,0,1,1,5,2,1,0,31,5,0,0,1,0,0,0,1,4,5,1,3,0,0,0,3,2,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,12,0,0,1,1,0,0,0,1,0,0,0,0,0,0,4,4,1,0,0,0,1,3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,11,1,1,1,0,0,0,1,1,0,5,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,2,1,0,0,1,0,0,0,1,0,1,0,0,5,0,0,1,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,1,2,0,1,1,0,0,1,1,0,0,1,0,0,8,0,0,0,0,1,1,1,1,1,1,1,1,1,5,0,0,1,1,0,0,0,3,0,0,1,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,1,2
2,5,0,3,11,2,4,1,2,1,2,0,11,6,20,3,6,0,8,5,75,1,4,7,0,2,1,30,9,0,1,1,0,0,0,7,1,7,0,4,27,0,2,4,0,1,0,1,3,0,9,4,1,1,0,0,1,2,5,0,1,0,0,2,1,20,4,1,6,4,0,0,5,0,0,0,1,0,3,0,4,0,0,3,0,0,11,22,0,1,0,0,4,10,0,8,0,1,0,0,0,0,0,6,0,0,0,0,0,0,7,8,18,3,5,7,0,0,0,4,11,2,2,2,1,4,3,1,1,1,2,0,3,4,4,6,1,1,0,3,3,0,2,0,1,2,0,0,2,0,0,2,0,1,0,1,0,11,3,5,3,0,1,0,4,4,0,2,1,1,0,0,1,0,2,4,1,0,0,1,0,1,1,1,4,0,2,1,4,0,1,4,4,0,2,3,2,0,2,1,1,0,2,1,0,1,0,0,0,0,2,3,3,2,2,2,2,3,3,0,0,0,4,3,0,2,3,13,3,3,4,4,0,6,3,0,4,2,0,0,0,2,2,1,1,0,19,0,7,3,2,3,2,0,1,0,2,3,0,3,2,1,1,6,15,3,6,2,0,0,6,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,2,1
1,1,0,0,0,3,2,0,0,0,3,2,2,4,0,0,3,0,0,0,4,0,21,17,2,1,4,0,4,0,0,0,0,2,1,3,2,0,3,2,7,1,0,0,2,0,0,0,0,0,0,2,0,0,2,1,3,2,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,2,1,1,2,0,4,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,2,0,4,0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,4,2,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,2,0,3,0,4,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,2,2,0,0,2,3,1,1,0,0,0,7,3,0,3,2,0,2,0,0,2,1,0,0,1,0,0,1,1,0,0
1,1,2,0,0,4,2,0,1,0,3,2,2,8,0,0,8,0,0,1,7,0,17,39,2,1,5,0,9,0,1,0,0,2,1,6,3,0,3,3,14,1,0,0,2,0,1,0,0,0,0,4,0,0,2,1,2,2,0,0,1,1,0,3,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,5,1,2,1,0,11,0,0,0,0,1,1,2,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,2,0,10,0,0,0,0,0,3,1,0,0,1,0,1,1,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,3,0,1,0,3,1,2,0,0,0,3,0,1,1,0,0,1,0,0,0,0,0,0,4,0,0,0,3,2,2,1,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,3,2,0,4,2,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,3,0,7,0,8,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,2,4,0,0,3,3,4,2,0,0,0,7,6,0,3,2,0,2,0,0,4,1,0,0,1,0,0,1,2,0,0
